22.32,34.26,-5.2
22.32,34.26,-5.2
22.32,34.26,-5.2
22.32,34.26,-5.2
22.32,34.26,-5.2
22.32,34.26,-5.2
22.32,34.26,-5.2
8.79,42.05,-5.38
8.79,42.05,-5.38
3.74,44.22,-4.33
3.74,44.22,-4.33
3.74,44.22,-4.33
3.74,44.22,-4.33
3.74,44.22,-4.33
-1.67,46.39,-6.07
-1.67,46.39,-6.07
-1.67,46.39,-6.07
-1.67,46.39,-6.07
-1.67,46.39,-6.07
-7.62,45.12,-5.2
-7.62,45.12,-5.2
-7.62,45.12,-5.2
-7.62,45.12,-5.2
-7.62,45.12,-5.2
-7.62,45.12,-5.2
-11.77,45.67,-2.94
-11.77,45.67,-2.94
-11.77,45.67,-2.94
-11.77,45.67,-2.94
-11.77,45.67,-2.94
-14.84,46.57,-3.81
-14.84,46.57,-3.81
-14.84,46.57,-3.81
-14.84,46.57,-3.81
-14.84,46.57,-3.81
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-17.36,45.12,-4.51
-16.28,44.4,-5.9
-16.28,44.4,-5.9
-16.28,44.4,-5.9
-16.28,44.4,-5.9
-16.28,44.4,-5.9
-7.62,46.93,-4.86
-7.62,46.93,-4.86
-7.62,46.93,-4.86
-7.62,46.93,-4.86
-7.62,46.93,-4.86
-1.49,46.57,-4.86
-1.49,46.57,-4.86
-1.49,46.57,-4.86
-1.49,46.57,-4.86
-1.49,46.57,-4.86
-1.49,46.57,-4.86
7.35,44.58,-5.38
7.35,44.58,-5.38
7.35,44.58,-5.38
7.35,44.58,-5.38
7.35,44.58,-5.38
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
19.08,37.16,-4.86
28.09,18.34,-5.9
28.09,18.34,-5.9
28.09,18.34,-5.9
28.09,18.34,-5.9
28.09,18.34,-5.9
28.09,18.34,-5.9
27.91,9.83,-5.38
27.91,9.83,-5.38
27.91,9.83,-5.38
27.91,9.83,-5.38
27.91,9.83,-5.38
27.01,4.58,-4.16
27.01,4.58,-4.16
27.01,4.58,-4.16
27.01,4.58,-4.16
27.01,4.58,-4.16
26.65,-0.12,-5.55
26.65,-0.12,-5.55
26.65,-0.12,-5.55
26.65,-0.12,-5.55
26.65,-0.12,-5.55
23.95,-3.2,-5.03
23.95,-3.2,-5.03
23.95,-3.2,-5.03
23.95,-3.2,-5.03
23.95,-3.2,-5.03
23.95,-3.2,-5.03
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
19.26,-9.35,-3.99
14.2,-12.25,-4.33
14.2,-12.25,-4.33
14.2,-12.25,-4.33
14.2,-12.25,-4.33
14.2,-12.25,-4.33
11.5,-14.24,-3.46
11.5,-14.24,-3.46
11.5,-14.24,-3.46
11.5,-14.24,-3.46
11.5,-14.24,-3.46
11.5,-14.24,-3.46
4.28,-16.41,-4.51
4.28,-16.41,-4.51
4.28,-16.41,-4.51
4.28,-16.41,-4.51
4.28,-16.41,-4.51
1.04,-15.69,-3.81
1.04,-15.69,-3.81
1.04,-15.69,-3.81
1.04,-15.69,-3.81
1.04,-15.69,-3.81
-1.85,-16.41,-4.51
-1.85,-16.41,-4.51
-1.85,-16.41,-4.51
-1.85,-16.41,-4.51
-1.85,-16.41,-4.51
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
-1.49,-16.41,-5.55
16.01,-12.97,-3.99
16.01,-12.97,-3.99
16.01,-12.97,-3.99
16.01,-12.97,-3.99
16.01,-12.97,-3.99
14.75,-12.79,-5.2
14.75,-12.79,-5.2
14.75,-12.79,-5.2
14.75,-12.79,-5.2
14.75,-12.79,-5.2
15.29,-10.44,-5.03
15.29,-10.44,-5.03
15.29,-10.44,-5.03
15.29,-10.44,-5.03
15.29,-10.44,-5.03
15.83,-10.98,-5.55
14.38,-10.62,-3.12
14.38,-10.62,-3.12
14.38,-10.62,-3.12
14.38,-10.62,-3.12
14.38,-10.62,-3.12
15.11,-13.15,-4.51
15.11,-13.15,-4.51
15.11,-13.15,-4.51
15.11,-13.15,-4.51
15.11,-13.15,-4.51
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
17.45,-10.08,-5.38
16.73,-12.61,-5.03
16.73,-12.61,-5.03
16.73,-12.61,-5.03
16.73,-12.61,-5.03
16.73,-12.61,-5.03
15.29,-12.97,-5.03
15.29,-12.97,-5.03
15.29,-12.97,-5.03
15.29,-12.97,-5.03
15.29,-12.97,-5.03
16.01,-11.52,-3.99
16.01,-11.52,-3.99
16.01,-11.52,-3.99
16.01,-11.52,-3.99
16.01,-11.52,-3.99
14.93,-11.89,-5.03
15.29,-10.08,-4.68
15.29,-10.08,-4.68
15.29,-10.08,-4.68
15.29,-10.08,-4.68
15.29,-10.08,-4.68
16.01,-11.16,-2.94
16.01,-11.16,-2.94
16.01,-11.16,-2.94
16.01,-11.16,-2.94
16.01,-11.16,-2.94
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.37,-11.16,-2.59
16.37,-11.16,-2.59
16.37,-11.16,-2.59
16.37,-11.16,-2.59
16.37,-11.16,-2.59
16.37,-11.16,-2.59
16.55,-10.62,-4.86
16.55,-10.62,-4.86
16.55,-10.62,-4.86
16.55,-10.62,-4.86
16.55,-10.62,-4.86
16.55,-10.98,-4.86
16.55,-10.98,-4.86
16.55,-10.98,-4.86
16.55,-10.98,-4.86
16.55,-10.98,-4.86
16.37,-10.8,-3.99
16.37,-10.8,-3.99
16.37,-10.8,-3.99
16.37,-10.8,-3.99
16.37,-10.8,-3.99
15.47,-10.62,-5.55
15.65,-11.52,-4.33
15.65,-11.52,-4.33
15.65,-11.52,-4.33
15.65,-11.52,-4.33
15.65,-11.52,-4.33
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.91,-11.71,-3.81
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.01,-11.52,-3.64
16.73,-11.16,-3.99
16.73,-11.52,-4.33
16.73,-11.52,-4.33
16.73,-11.52,-4.33
16.73,-11.52,-4.33
16.73,-11.52,-4.33
15.11,-11.34,-4.86
15.11,-11.34,-4.86
15.11,-11.34,-4.86
15.11,-11.34,-4.86
15.11,-11.34,-4.86
16.01,-12.61,-3.99
16.01,-12.61,-3.99
16.01,-12.61,-3.99
16.01,-12.61,-3.99
16.01,-12.61,-3.99
14.02,-11.34,-4.51
14.02,-11.34,-4.51
14.02,-11.34,-4.51
14.02,-11.34,-4.51
14.02,-11.34,-4.51
16.19,-11.71,-3.46
16.19,-11.71,-3.46
16.19,-11.71,-3.46
16.19,-11.71,-3.46
16.19,-11.71,-3.46
16.19,-11.71,-3.46
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
15.47,-10.98,-4.51
16.55,-10.98,-3.46
16.55,-10.98,-3.46
16.55,-10.98,-3.46
16.55,-10.98,-3.46
16.55,-10.98,-3.46
16.73,-10.8,-5.03
15.83,-11.34,-4.86
15.83,-11.34,-4.86
15.83,-11.34,-4.86
15.83,-11.34,-4.86
15.83,-11.34,-4.86
15.65,-12.97,-5.03
15.65,-12.97,-5.03
15.65,-12.97,-5.03
15.65,-12.97,-5.03
15.65,-12.97,-5.03
16.19,-11.34,-5.55
16.19,-11.34,-5.55
16.19,-11.34,-5.55
16.19,-11.34,-5.55
16.19,-11.34,-5.55
14.93,-11.52,-4.33
14.93,-11.52,-4.33
14.93,-11.52,-4.33
14.93,-11.52,-4.33
14.93,-11.52,-4.33
16.19,-11.34,-3.12
16.19,-11.34,-3.12
16.19,-11.34,-3.12
16.19,-11.34,-3.12
